fecha,precio,costo,categoria,metodo_pago,sucursal,dia_semana,cliente_tipo,tipo_venta,cantidad,ganancia,alta_ganancia
2025-07-05,5171.86,2562.3,bebida,efectivo,belgrano,Saturday,recurrente,delivery,2,5219.12,1
2025-07-06,4830.12,3637.39,postre,debito,belgrano,Sunday,empresa,takeaway,2,2385.46,0
2025-07-07,4472.95,2790.9,bebida,debito,palermo,Monday,recurrente,salon,2,3364.11,0
2025-07-08,5662.81,4831.68,bebida,credito,centro,Tuesday,recurrente,delivery,3,2493.37,0
2025-07-09,3002.48,2195.19,principal,efectivo,palermo,Wednesday,nuevo,salon,2,1614.57,0
2025-07-10,5552.54,3065.77,bebida,debito,centro,Thursday,nuevo,salon,3,7460.31,1
2025-07-11,5291.64,3961.98,principal,debito,palermo,Friday,nuevo,takeaway,1,1329.66,0
2025-07-12,5340.05,1944.35,postre,credito,centro,Saturday,recurrente,salon,1,3395.7,0
2025-07-13,5459.98,3608.05,bebida,efectivo,centro,Sunday,recurrente,salon,3,5555.78,1
2025-07-14,4215.63,2863.92,principal,debito,belgrano,Monday,recurrente,salon,2,2703.41,0
2025-07-15,4688.65,2330.13,principal,credito,belgrano,Tuesday,nuevo,takeaway,3,7075.56,1
2025-07-16,5764.47,2703.59,entrada,credito,centro,Wednesday,nuevo,delivery,2,6121.77,1
2025-07-17,5516.77,3376.48,principal,efectivo,belgrano,Thursday,recurrente,salon,3,6420.88,1
2025-07-18,5248.06,4300.06,principal,debito,centro,Friday,nuevo,salon,4,3791.99,0
2025-07-19,3182.82,1123.11,principal,efectivo,centro,Saturday,recurrente,salon,3,6179.11,1
2025-07-20,5645.46,2882.55,principal,debito,belgrano,Sunday,empresa,salon,2,5525.84,1
2025-07-21,6403.37,4948.63,bebida,debito,belgrano,Monday,empresa,takeaway,2,2909.46,0
2025-07-22,6211.61,4953.16,principal,mp,palermo,Tuesday,recurrente,takeaway,3,3775.35,0
2025-07-23,5280.65,2769.14,postre,efectivo,palermo,Wednesday,empresa,delivery,2,5023.03,1
2025-07-24,3130.79,1232.81,entrada,mp,centro,Thursday,nuevo,salon,1,1897.98,0
2025-07-25,6131.05,5102.83,principal,efectivo,belgrano,Friday,empresa,salon,2,2056.44,0
2025-07-26,4823.29,3289.12,bebida,efectivo,centro,Saturday,recurrente,delivery,4,6136.71,1
2025-07-27,1960.98,689.94,entrada,efectivo,centro,Sunday,nuevo,delivery,4,5084.15,1
2025-07-28,5452.65,3445.26,bebida,efectivo,centro,Monday,recurrente,salon,2,4014.78,1
2025-07-29,3209.39,1332.61,principal,mp,palermo,Tuesday,nuevo,salon,2,3753.56,0
2025-07-30,3444.27,838.96,principal,credito,palermo,Wednesday,empresa,delivery,4,10421.25,1
2025-07-31,4238.05,1941.28,principal,mp,belgrano,Thursday,nuevo,salon,1,2296.77,0
2025-08-01,6527.11,5821.58,principal,debito,centro,Friday,recurrente,takeaway,2,1411.05,0
2025-08-02,4554.99,2470.09,principal,efectivo,belgrano,Saturday,nuevo,salon,1,2084.89,0
2025-08-03,5325.19,2897.34,principal,credito,belgrano,Sunday,recurrente,takeaway,3,7283.56,1
2025-08-04,7097.56,4978.45,postre,mp,palermo,Monday,nuevo,salon,2,4238.23,1
2025-08-05,6912.84,4391.79,principal,efectivo,centro,Tuesday,recurrente,salon,3,7563.13,1
2025-08-06,4875.98,3460.68,entrada,credito,centro,Wednesday,nuevo,salon,3,4245.89,1
2025-08-07,4710.17,3575.76,principal,efectivo,centro,Thursday,recurrente,delivery,2,2268.84,0
2025-08-08,3486.96,1035.91,entrada,credito,centro,Friday,empresa,takeaway,3,7353.15,1
2025-08-09,4166.65,3112.48,principal,debito,belgrano,Saturday,nuevo,salon,3,3162.52,0
2025-08-10,5510.43,5222.11,principal,mp,centro,Sunday,recurrente,takeaway,3,864.97,0
2025-08-11,5474.88,2957.17,postre,mp,palermo,Monday,nuevo,takeaway,3,7553.13,1
2025-08-12,5132.29,3839.22,entrada,efectivo,centro,Tuesday,recurrente,takeaway,3,3879.21,0
2025-08-13,6193.76,4608.01,principal,debito,palermo,Wednesday,recurrente,salon,2,3171.51,0
2025-08-14,4073.16,3251.74,postre,efectivo,centro,Thursday,nuevo,salon,1,821.41,0
2025-08-15,4932.71,4060.58,principal,debito,belgrano,Friday,recurrente,salon,4,3488.52,0
2025-08-16,5877.49,4887.1,bebida,efectivo,palermo,Saturday,nuevo,salon,2,1980.78,0
2025-08-17,5700.98,4153.43,postre,debito,centro,Sunday,nuevo,salon,1,1547.55,0
2025-08-18,6285.13,4226.14,entrada,debito,palermo,Monday,empresa,salon,2,4118.0,1
2025-08-19,5476.42,5284.89,principal,efectivo,centro,Tuesday,nuevo,delivery,4,766.13,0
2025-08-20,4628.72,2302.2,postre,debito,palermo,Wednesday,nuevo,salon,1,2326.52,0
2025-08-21,5434.63,4462.03,principal,mp,palermo,Thursday,nuevo,salon,1,972.6,0
2025-08-22,3796.89,2743.3,postre,efectivo,centro,Friday,empresa,salon,3,3160.75,0
2025-08-23,3032.65,758.15,bebida,mp,palermo,Saturday,empresa,salon,1,2274.5,0
2025-08-24,5696.81,3949.05,postre,debito,belgrano,Sunday,recurrente,delivery,4,6991.02,1
2025-08-25,4933.83,4209.34,principal,efectivo,belgrano,Monday,recurrente,salon,3,2173.49,0
2025-08-26,5370.09,2278.88,bebida,mp,belgrano,Tuesday,recurrente,salon,1,3091.21,0
2025-08-27,2962.78,1765.21,principal,debito,palermo,Wednesday,recurrente,salon,2,2395.13,0
2025-08-28,4561.86,2588.74,entrada,debito,belgrano,Thursday,nuevo,takeaway,3,5919.36,1
2025-08-29,4280.17,2340.25,principal,debito,centro,Friday,recurrente,salon,1,1939.92,0
2025-08-30,3962.95,1175.02,principal,mp,belgrano,Saturday,empresa,salon,1,2787.93,0
2025-08-31,2293.98,812.95,bebida,efectivo,centro,Sunday,nuevo,delivery,2,2962.06,0
2025-09-01,4598.15,2092.49,principal,efectivo,belgrano,Monday,nuevo,takeaway,4,10022.65,1
2025-09-02,6076.77,4796.09,principal,efectivo,belgrano,Tuesday,empresa,takeaway,2,2561.35,0
2025-09-03,5457.2,2871.71,bebida,efectivo,centro,Wednesday,nuevo,takeaway,3,7756.47,1
2025-09-04,4278.86,3012.95,principal,credito,belgrano,Thursday,nuevo,salon,2,2531.82,0
2025-09-05,4982.15,3435.7,principal,debito,belgrano,Friday,recurrente,takeaway,1,1546.45,0
2025-09-06,5908.16,2780.98,principal,credito,centro,Saturday,recurrente,delivery,2,6254.35,1
2025-09-07,1687.5,300.0,principal,mp,palermo,Sunday,recurrente,salon,3,4162.5,1
2025-09-08,4850.56,2973.72,entrada,debito,centro,Monday,nuevo,delivery,4,7507.33,1
2025-09-09,5651.84,2282.41,postre,efectivo,palermo,Tuesday,recurrente,takeaway,1,3369.43,0
2025-09-10,5818.55,3765.6,postre,debito,centro,Wednesday,nuevo,delivery,1,2052.95,0
2025-09-11,7040.88,5812.17,bebida,debito,palermo,Thursday,recurrente,delivery,1,1228.7,0
2025-09-12,6362.05,4047.82,entrada,efectivo,centro,Friday,recurrente,delivery,4,9256.96,1
2025-09-13,5375.08,4402.25,bebida,efectivo,palermo,Saturday,empresa,takeaway,3,2918.47,0
2025-09-14,5362.37,2772.55,postre,debito,belgrano,Sunday,recurrente,delivery,2,5179.64,1
2025-09-15,5944.33,3300.15,principal,credito,centro,Monday,recurrente,salon,2,5288.37,1
2025-09-16,4352.81,2953.88,principal,efectivo,belgrano,Tuesday,nuevo,salon,2,2797.86,0
2025-09-17,4951.77,3591.31,principal,mp,palermo,Wednesday,recurrente,salon,4,5441.87,1
2025-09-18,6087.49,4163.93,principal,efectivo,centro,Thursday,nuevo,salon,1,1923.55,0
2025-09-19,7348.93,5539.03,entrada,efectivo,belgrano,Friday,recurrente,salon,4,7239.63,1
2025-09-20,4808.88,3693.26,bebida,efectivo,centro,Saturday,recurrente,delivery,2,2231.24,0
2025-09-21,4941.92,2744.26,entrada,debito,palermo,Sunday,nuevo,takeaway,4,8790.65,1
2025-09-22,5238.18,4867.49,principal,debito,belgrano,Monday,recurrente,takeaway,3,1112.06,0
2025-09-23,6611.84,5114.85,principal,credito,belgrano,Tuesday,empresa,salon,2,2994.0,0
2025-09-24,4963.62,3446.38,bebida,mp,palermo,Wednesday,nuevo,delivery,4,6068.97,1
2025-09-25,6763.23,5154.52,principal,efectivo,centro,Thursday,recurrente,salon,4,6434.86,1
2025-09-26,3840.01,1824.95,principal,credito,palermo,Friday,recurrente,takeaway,3,6045.17,1
2025-09-27,4776.76,3836.37,bebida,debito,centro,Saturday,nuevo,salon,1,940.38,0
2025-09-28,4762.2,2550.24,principal,debito,centro,Sunday,nuevo,salon,4,8847.84,1
2025-09-29,5943.81,4269.91,postre,efectivo,centro,Monday,recurrente,salon,4,6695.57,1
2025-09-30,6254.31,4909.46,principal,mp,centro,Tuesday,recurrente,salon,2,2689.7,0
2025-10-01,3188.67,2345.45,postre,debito,centro,Wednesday,empresa,delivery,2,1686.44,0
2025-10-02,3901.86,2930.04,postre,credito,belgrano,Thursday,recurrente,salon,1,971.82,0
2025-10-03,5404.22,3352.0,bebida,efectivo,centro,Friday,recurrente,delivery,4,8208.91,1
2025-10-04,4209.57,3084.26,principal,credito,palermo,Saturday,nuevo,takeaway,2,2250.61,0
2025-10-05,3173.09,1328.15,principal,efectivo,centro,Sunday,recurrente,salon,1,1844.94,0
2025-10-06,6246.18,3702.79,principal,debito,palermo,Monday,recurrente,salon,1,2543.39,0
2025-10-07,5592.76,3069.91,bebida,credito,palermo,Tuesday,nuevo,takeaway,3,7568.55,1
2025-10-08,5591.81,2699.54,principal,efectivo,palermo,Wednesday,recurrente,salon,4,11569.11,1
2025-10-09,4429.47,2836.87,entrada,debito,belgrano,Thursday,empresa,takeaway,1,1592.59,0
2025-10-10,6234.73,5194.33,entrada,credito,palermo,Friday,recurrente,delivery,4,4161.58,1
2025-10-11,4712.05,2197.68,bebida,efectivo,belgrano,Saturday,empresa,salon,2,5028.74,1
2025-10-12,6315.72,4299.0,entrada,debito,palermo,Sunday,nuevo,salon,1,2016.72,0
2025-10-13,3906.0,1319.24,entrada,efectivo,belgrano,Monday,recurrente,delivery,3,7760.3,1
2025-10-14,3975.04,2167.3,entrada,efectivo,belgrano,Tuesday,recurrente,salon,1,1807.74,0
2025-10-15,5245.6,2608.64,bebida,debito,palermo,Wednesday,nuevo,takeaway,1,2636.95,0
2025-10-16,4157.2,1764.73,principal,debito,centro,Thursday,recurrente,takeaway,1,2392.47,0
2025-10-17,5810.54,3509.05,postre,credito,palermo,Friday,nuevo,delivery,3,6904.48,1
2025-10-18,5312.11,3159.64,postre,mp,centro,Saturday,recurrente,delivery,2,4304.93,1
2025-10-19,3892.43,1814.05,principal,credito,palermo,Sunday,recurrente,delivery,3,6235.17,1
2025-10-20,5087.44,3124.31,postre,debito,palermo,Monday,recurrente,delivery,2,3926.25,1
2025-10-21,4578.47,2620.33,principal,debito,belgrano,Tuesday,nuevo,salon,1,1958.13,0
2025-10-22,6099.0,3605.86,principal,credito,centro,Wednesday,nuevo,salon,2,4986.27,1
2025-10-23,4240.94,2799.32,principal,credito,centro,Thursday,recurrente,delivery,3,4324.84,1
2025-10-24,4472.99,1458.01,entrada,credito,palermo,Friday,recurrente,salon,2,6029.96,1
2025-10-25,6453.48,4727.85,principal,debito,palermo,Saturday,nuevo,salon,2,3451.26,0
2025-10-26,7686.31,5196.54,principal,efectivo,centro,Sunday,nuevo,salon,1,2489.77,0
2025-10-27,7398.81,5661.98,principal,mp,centro,Monday,recurrente,salon,1,1736.83,0
2025-10-28,5075.87,3448.53,bebida,efectivo,centro,Tuesday,nuevo,salon,4,6509.34,1
2025-10-29,5262.63,2040.06,principal,debito,centro,Wednesday,empresa,delivery,3,9667.71,1
2025-10-30,6840.15,5256.69,entrada,mp,centro,Thursday,nuevo,delivery,4,6333.83,1
2025-10-31,4850.68,3944.73,principal,efectivo,centro,Friday,empresa,delivery,3,2717.84,0
2025-11-01,3828.38,2528.24,principal,mp,centro,Saturday,recurrente,delivery,4,5200.57,1
2025-11-02,5140.25,3562.31,entrada,efectivo,centro,Sunday,recurrente,salon,4,6311.76,1
2025-11-03,5541.82,2233.19,principal,efectivo,centro,Monday,recurrente,salon,3,9925.9,1
2025-11-04,4005.02,2060.29,principal,debito,centro,Tuesday,recurrente,delivery,4,7778.92,1
2025-11-05,3024.52,570.22,principal,credito,centro,Wednesday,nuevo,salon,4,9817.2,1
2025-11-06,3275.92,2177.04,bebida,debito,palermo,Thursday,recurrente,delivery,2,2197.76,0
2025-11-07,5798.52,3751.69,postre,credito,palermo,Friday,nuevo,salon,3,6140.48,1
2025-11-08,4089.95,1819.91,principal,debito,palermo,Saturday,nuevo,delivery,3,6810.1,1
2025-11-09,4830.38,1769.24,bebida,credito,palermo,Sunday,empresa,delivery,3,9183.42,1
2025-11-10,5255.07,3942.46,entrada,efectivo,centro,Monday,recurrente,delivery,3,3937.83,1
2025-11-11,5742.97,3520.53,principal,efectivo,centro,Tuesday,recurrente,salon,4,8889.77,1
2025-11-12,4598.12,2586.31,bebida,efectivo,centro,Wednesday,nuevo,salon,1,2011.81,0
2025-11-13,5598.46,4513.66,principal,credito,belgrano,Thursday,recurrente,takeaway,1,1084.8,0
2025-11-14,3931.93,2145.55,entrada,debito,belgrano,Friday,recurrente,takeaway,3,5359.14,1
2025-11-15,4565.94,2950.38,principal,credito,palermo,Saturday,nuevo,salon,1,1615.57,0
2025-11-16,3770.7,3598.46,postre,efectivo,palermo,Sunday,nuevo,delivery,2,344.49,0
2025-11-17,6358.12,4139.05,principal,credito,palermo,Monday,recurrente,salon,3,6657.21,1
2025-11-18,4967.5,2789.33,entrada,mp,belgrano,Tuesday,nuevo,salon,2,4356.34,1
2025-11-19,4112.83,2620.09,entrada,efectivo,centro,Wednesday,recurrente,delivery,3,4478.24,1
2025-11-20,4577.15,3714.15,principal,debito,belgrano,Thursday,nuevo,delivery,3,2589.02,0
2025-11-21,4733.93,1898.01,entrada,mp,palermo,Friday,nuevo,salon,4,11343.67,1
2025-11-22,5840.62,3854.42,entrada,mp,centro,Saturday,recurrente,salon,3,5958.6,1
2025-11-23,3085.24,573.55,principal,mp,centro,Sunday,nuevo,takeaway,2,5023.38,1
2025-11-24,3755.35,968.13,principal,efectivo,centro,Monday,recurrente,delivery,2,5574.45,1
2025-11-25,4546.27,3110.91,entrada,credito,palermo,Tuesday,recurrente,salon,2,2870.73,0
2025-11-26,8038.77,5670.26,bebida,efectivo,belgrano,Wednesday,recurrente,delivery,4,9474.03,1
2025-11-27,6146.81,4515.62,principal,debito,belgrano,Thursday,recurrente,delivery,1,1631.2,0
2025-11-28,4866.26,3110.04,bebida,credito,centro,Friday,recurrente,salon,1,1756.22,0
2025-11-29,5854.4,4114.33,principal,efectivo,centro,Saturday,nuevo,delivery,3,5220.21,1
2025-11-30,7468.92,5669.85,principal,debito,centro,Sunday,recurrente,salon,3,5397.23,1
2025-12-01,4719.51,2139.74,principal,debito,centro,Monday,nuevo,salon,4,10319.09,1
2025-12-02,4560.3,2673.62,postre,efectivo,centro,Tuesday,recurrente,salon,1,1886.68,0
2025-12-03,6454.33,4761.95,principal,efectivo,palermo,Wednesday,recurrente,delivery,4,6769.55,1
2025-12-04,5593.01,3986.59,principal,credito,centro,Thursday,nuevo,delivery,4,6425.7,1
2025-12-05,5805.6,3766.68,bebida,efectivo,palermo,Friday,nuevo,salon,4,8155.68,1
2025-12-06,4390.13,3216.54,principal,mp,centro,Saturday,recurrente,salon,4,4694.37,1
2025-12-07,7309.04,5860.9,principal,mp,belgrano,Sunday,recurrente,delivery,2,2896.28,0
2025-12-08,7051.51,5288.11,postre,mp,palermo,Monday,nuevo,salon,3,5290.21,1
2025-12-09,5679.14,4275.23,principal,credito,centro,Tuesday,recurrente,salon,2,2807.81,0
2025-12-10,5821.15,4104.08,principal,efectivo,belgrano,Wednesday,recurrente,delivery,4,6868.27,1
2025-12-11,2567.29,1194.83,bebida,efectivo,centro,Thursday,recurrente,salon,1,1372.46,0
2025-12-12,5765.25,2562.48,principal,debito,palermo,Friday,recurrente,takeaway,4,12811.08,1
2025-12-13,4767.07,2036.73,principal,efectivo,centro,Saturday,recurrente,delivery,2,5460.69,1
2025-12-14,5520.69,3405.72,bebida,efectivo,palermo,Sunday,recurrente,delivery,3,6344.9,1
2025-12-15,5818.95,4056.48,principal,mp,centro,Monday,recurrente,salon,4,7049.87,1
2025-12-16,4590.45,1256.91,principal,mp,centro,Tuesday,recurrente,salon,3,10000.6,1
2025-12-17,2971.42,945.35,bebida,credito,centro,Wednesday,recurrente,salon,2,4052.13,1
2025-12-18,5441.45,3702.24,principal,efectivo,belgrano,Thursday,nuevo,salon,4,6956.83,1
2025-12-19,4110.34,2098.15,bebida,mp,centro,Friday,nuevo,salon,3,6036.57,1
2025-12-20,4603.77,2589.61,bebida,credito,centro,Saturday,recurrente,delivery,1,2014.16,0
2025-12-21,4274.59,1487.37,bebida,debito,palermo,Sunday,nuevo,salon,2,5574.44,1
2025-12-22,4590.11,2803.39,principal,efectivo,centro,Monday,nuevo,delivery,3,5360.17,1
2025-12-23,2228.57,300.0,principal,efectivo,centro,Tuesday,recurrente,salon,3,5785.72,1
2025-12-24,6460.34,5277.75,postre,debito,palermo,Wednesday,nuevo,salon,1,1182.59,0
2025-12-25,5304.02,3018.18,bebida,credito,palermo,Thursday,recurrente,salon,2,4571.67,1
2025-12-26,6333.68,5234.96,principal,efectivo,palermo,Friday,nuevo,takeaway,2,2197.44,0
2025-12-27,7375.81,4303.84,principal,debito,centro,Saturday,recurrente,salon,2,6143.94,1
2025-12-28,5027.11,3458.51,principal,debito,palermo,Sunday,recurrente,salon,2,3137.21,0
2025-12-29,2837.08,1077.81,entrada,mp,palermo,Monday,recurrente,delivery,1,1759.27,0
2025-12-30,3927.34,1480.37,principal,efectivo,centro,Tuesday,recurrente,salon,3,7340.9,1
2025-12-31,3551.71,872.98,principal,credito,centro,Wednesday,recurrente,takeaway,4,10714.95,1
2026-01-01,4397.75,3376.06,principal,debito,palermo,Thursday,recurrente,takeaway,3,3065.06,0
2026-01-02,5095.58,3537.89,entrada,credito,palermo,Friday,nuevo,salon,1,1557.69,0
2026-01-03,2597.38,1773.82,entrada,credito,belgrano,Saturday,nuevo,salon,4,3294.21,0
2026-01-04,5410.97,3514.86,entrada,credito,centro,Sunday,recurrente,delivery,3,5688.34,1
2026-01-05,3187.57,1458.53,principal,credito,palermo,Monday,nuevo,salon,4,6916.16,1
2026-01-06,5356.84,3801.09,entrada,efectivo,centro,Tuesday,empresa,delivery,2,3111.49,0
2026-01-07,4868.61,3547.73,bebida,efectivo,centro,Wednesday,nuevo,delivery,1,1320.88,0
2026-01-08,4623.64,3093.78,principal,efectivo,belgrano,Thursday,recurrente,takeaway,1,1529.87,0
2026-01-09,4912.35,3634.83,entrada,efectivo,centro,Friday,nuevo,delivery,1,1277.52,0
2026-01-10,4352.27,2181.99,postre,efectivo,belgrano,Saturday,recurrente,salon,1,2170.27,0
2026-01-11,4265.03,1403.87,bebida,credito,belgrano,Sunday,recurrente,delivery,1,2861.17,0
2026-01-12,2980.69,2532.2,postre,efectivo,belgrano,Monday,nuevo,salon,2,896.99,0
2026-01-13,4964.45,3245.62,principal,efectivo,centro,Tuesday,recurrente,takeaway,3,5156.47,1
2026-01-14,7214.64,5707.36,principal,credito,centro,Wednesday,recurrente,salon,2,3014.56,0
2026-01-15,7376.59,5231.94,principal,credito,centro,Thursday,recurrente,salon,2,4289.32,1
2026-01-16,6586.18,5452.42,principal,mp,centro,Friday,recurrente,takeaway,1,1133.76,0
2026-01-17,5846.96,4149.47,bebida,debito,belgrano,Saturday,nuevo,salon,4,6789.98,1
2026-01-18,4188.22,3115.94,bebida,efectivo,palermo,Sunday,empresa,delivery,4,4289.14,1
2026-01-19,6731.3,4443.61,principal,credito,centro,Monday,nuevo,delivery,1,2287.69,0
2026-01-20,4932.65,3063.15,bebida,efectivo,centro,Tuesday,nuevo,delivery,1,1869.49,0
2026-01-21,4917.35,3230.38,postre,credito,palermo,Wednesday,recurrente,delivery,4,6747.87,1
2026-01-22,4650.53,2591.4,postre,efectivo,palermo,Thursday,empresa,takeaway,4,8236.53,1
2026-01-23,5110.35,3482.89,principal,efectivo,centro,Friday,empresa,delivery,4,6509.85,1
2026-01-24,4477.74,3765.42,principal,credito,palermo,Saturday,recurrente,delivery,3,2136.98,0
2026-01-25,4899.46,2682.45,principal,credito,centro,Sunday,nuevo,salon,4,8868.05,1
2026-01-26,3698.48,1696.69,bebida,credito,centro,Monday,recurrente,salon,3,6005.37,1
2026-01-27,4551.6,2859.46,bebida,debito,centro,Tuesday,recurrente,salon,3,5076.43,1
2026-01-28,7736.67,5247.22,bebida,credito,belgrano,Wednesday,recurrente,salon,4,9957.79,1
2026-01-29,4916.49,2263.54,bebida,efectivo,palermo,Thursday,recurrente,salon,4,10611.79,1
2026-01-30,4713.61,3678.21,bebida,efectivo,palermo,Friday,recurrente,salon,3,3106.21,0
2026-01-31,5638.85,4385.6,principal,debito,centro,Saturday,empresa,salon,1,1253.25,0
2026-02-01,5849.75,2966.65,postre,debito,centro,Sunday,recurrente,salon,3,8649.3,1
2026-02-02,3663.48,870.28,entrada,efectivo,palermo,Monday,empresa,salon,4,11172.79,1
2026-02-03,4751.41,3468.28,postre,efectivo,palermo,Tuesday,recurrente,salon,1,1283.12,0
2026-02-04,6101.93,5128.43,entrada,debito,belgrano,Wednesday,nuevo,delivery,4,3894.01,0
2026-02-05,5323.81,3970.1,bebida,debito,centro,Thursday,recurrente,salon,2,2707.41,0
2026-02-06,5146.34,3695.03,bebida,efectivo,centro,Friday,recurrente,salon,3,4353.96,1
2026-02-07,6864.82,6173.67,entrada,mp,palermo,Saturday,nuevo,salon,1,691.15,0
2026-02-08,4186.67,2364.86,postre,mp,centro,Sunday,nuevo,delivery,3,5465.45,1
2026-02-09,5099.3,4195.42,bebida,efectivo,belgrano,Monday,nuevo,salon,4,3615.5,0
2026-02-10,4375.93,3423.2,entrada,debito,centro,Tuesday,recurrente,salon,1,952.73,0
2026-02-11,6788.37,4347.1,principal,efectivo,centro,Wednesday,nuevo,delivery,1,2441.27,0
2026-02-12,2657.77,1336.0,principal,debito,palermo,Thursday,nuevo,salon,2,2643.54,0
2026-02-13,4195.83,2445.86,principal,efectivo,palermo,Friday,recurrente,delivery,1,1749.97,0
2026-02-14,4365.01,2124.64,bebida,efectivo,centro,Saturday,empresa,salon,3,6721.1,1
2026-02-15,5796.25,3426.99,postre,efectivo,centro,Sunday,recurrente,salon,4,9477.03,1
2026-02-16,5727.53,4163.44,principal,efectivo,palermo,Monday,recurrente,delivery,2,3128.17,0
2026-02-17,6674.23,4843.35,principal,credito,centro,Tuesday,recurrente,salon,3,5492.65,1
2026-02-18,3111.16,1888.94,principal,efectivo,belgrano,Wednesday,recurrente,takeaway,1,1222.22,0
2026-02-19,5900.57,2877.4,entrada,mp,centro,Thursday,recurrente,salon,2,6046.33,1
2026-02-20,4648.06,2393.1,entrada,credito,centro,Friday,recurrente,takeaway,4,9019.86,1
2026-02-21,4201.25,3173.52,principal,efectivo,palermo,Saturday,nuevo,delivery,3,3083.2,0
2026-02-22,5647.48,3844.64,entrada,credito,belgrano,Sunday,nuevo,delivery,4,7211.36,1
2026-02-23,3895.83,1596.35,principal,mp,centro,Monday,recurrente,salon,2,4598.97,1
2026-02-24,2507.7,372.12,postre,efectivo,palermo,Tuesday,recurrente,takeaway,2,4271.18,1
2026-02-25,4555.74,1475.32,bebida,credito,palermo,Wednesday,empresa,salon,3,9241.26,1
2026-02-26,3202.67,442.05,principal,debito,centro,Thursday,nuevo,salon,3,8281.87,1
2026-02-27,4221.3,2798.82,principal,debito,centro,Friday,nuevo,salon,3,4267.46,1
2026-02-28,5445.87,3708.29,postre,efectivo,belgrano,Saturday,nuevo,salon,3,5212.72,1
2026-03-01,5374.4,4471.48,postre,efectivo,belgrano,Sunday,nuevo,takeaway,3,2708.76,0
2026-03-02,6904.28,4929.66,postre,credito,centro,Monday,nuevo,takeaway,4,7898.47,1
2026-03-03,4760.41,2854.7,entrada,efectivo,belgrano,Tuesday,recurrente,salon,4,7622.86,1
2026-03-04,3160.0,300.0,bebida,debito,centro,Wednesday,empresa,delivery,3,8580.01,1
2026-03-05,4092.68,2224.38,entrada,mp,palermo,Thursday,nuevo,delivery,2,3736.61,0
2026-03-06,3896.74,3562.02,entrada,debito,centro,Friday,nuevo,salon,3,1004.17,0
2026-03-07,3538.61,2209.07,principal,debito,palermo,Saturday,recurrente,salon,3,3988.62,1
2026-03-08,5522.44,3643.8,principal,mp,palermo,Sunday,nuevo,delivery,4,7514.58,1
2026-03-09,4225.72,3304.93,postre,credito,palermo,Monday,nuevo,salon,4,3683.16,0
2026-03-10,2627.15,1434.2,principal,credito,belgrano,Tuesday,recurrente,delivery,1,1192.95,0
2026-03-11,5836.31,4292.25,bebida,efectivo,centro,Wednesday,nuevo,salon,3,4632.16,1
2026-03-12,4866.29,2827.02,principal,credito,centro,Thursday,nuevo,salon,3,6117.8,1
2026-03-13,5428.2,3743.94,bebida,debito,centro,Friday,recurrente,salon,1,1684.26,0
2026-03-14,5126.87,3949.33,principal,debito,palermo,Saturday,recurrente,takeaway,4,4710.15,1
2026-03-15,5757.99,3406.61,entrada,debito,centro,Sunday,empresa,salon,1,2351.38,0
2026-03-16,5045.62,3623.37,entrada,efectivo,centro,Monday,recurrente,delivery,4,5689.02,1
2026-03-17,6483.44,5032.96,principal,mp,centro,Tuesday,nuevo,delivery,2,2900.97,0
2026-03-18,5509.98,4675.74,principal,credito,belgrano,Wednesday,nuevo,salon,4,3336.98,0
2026-03-19,5470.48,4220.69,principal,mp,palermo,Thursday,recurrente,takeaway,4,4999.16,1
2026-03-20,5491.84,3235.6,principal,debito,centro,Friday,recurrente,salon,1,2256.24,0
2026-03-21,3252.03,2584.39,entrada,efectivo,palermo,Saturday,nuevo,salon,3,2002.92,0
2026-03-22,4802.44,3052.26,principal,efectivo,centro,Sunday,nuevo,salon,4,7000.71,1
2026-03-23,4688.82,2386.41,principal,debito,palermo,Monday,nuevo,delivery,4,9209.63,1
2026-03-24,5249.06,3713.03,bebida,debito,belgrano,Tuesday,nuevo,delivery,2,3072.05,0
2026-03-25,3369.57,1401.71,entrada,efectivo,palermo,Wednesday,nuevo,delivery,2,3935.71,1
2026-03-26,6960.94,5942.69,bebida,efectivo,palermo,Thursday,nuevo,takeaway,4,4072.98,1
2026-03-27,5125.27,2408.07,bebida,efectivo,belgrano,Friday,recurrente,salon,4,10868.78,1
2026-03-28,3546.42,975.68,principal,mp,palermo,Saturday,recurrente,delivery,4,10282.94,1
2026-03-29,2949.34,984.49,postre,debito,palermo,Sunday,recurrente,salon,2,3929.7,1
2026-03-30,4662.46,4091.01,principal,credito,belgrano,Monday,recurrente,delivery,2,1142.89,0
2026-03-31,4892.39,3824.56,principal,efectivo,belgrano,Tuesday,nuevo,salon,3,3203.48,0
2026-04-01,4138.05,1654.36,bebida,efectivo,palermo,Wednesday,empresa,salon,3,7451.08,1
2026-04-02,5110.54,2111.35,bebida,mp,centro,Thursday,recurrente,salon,1,2999.18,0
2026-04-03,4230.59,2222.96,principal,efectivo,palermo,Friday,recurrente,salon,2,4015.26,1
2026-04-04,5661.99,2988.87,bebida,efectivo,centro,Saturday,nuevo,salon,3,8019.37,1
2026-04-05,4130.55,2755.98,entrada,debito,centro,Sunday,empresa,salon,4,5498.27,1
2026-04-06,4953.8,3286.37,entrada,efectivo,belgrano,Monday,recurrente,salon,1,1667.43,0
